2.52499	1.71962
2.55256	0.0275581
2.62046	0.0678892
2.68045	0.0599838
2.75412	0.0736708
2.82381	0.0696848
2.92051	0.0966982
2.98879	0.0682739
3.04795	0.0591476
3.17214	0.124194
3.19211	0.0199578
3.29012	0.0980103
3.35286	0.0627331
3.41563	0.0627651
3.48809	0.072453
3.56079	0.0726956
3.62438	0.0635856
3.72016	0.0957705
3.78561	0.0654446
3.87171	0.0860962
3.92949	0.0577743
4.00129	0.0717937
4.09516	0.0938614
4.15634	0.0611735
4.23559	0.0792366
4.30332	0.067735
4.36453	0.061201
4.42461	0.0600726
4.52367	0.0990586
4.60018	0.0764982
4.66583	0.0656456
4.73382	0.067986
4.79319	0.0593627
4.89009	0.0968915
4.95634	0.06625
5.03237	0.0760256
5.11337	0.0809981
5.16908	0.0556951
5.22632	0.0572308
5.32193	0.0955942
5.40435	0.0824169
5.46784	0.063482
5.53004	0.0621962
5.59277	0.0627226
5.68899	0.0962098
5.77219	0.0831926
5.83985	0.0676559
5.89637	0.0565184
5.96246	0.0660865
6.03113	0.0686636
6.12096	0.0898103
6.21343	0.0924687
6.26823	0.0547946
6.32888	0.0606489
6.39596	0.0670718
6.49085	0.0948781
6.56896	0.0781058
6.63256	0.0635927
6.69711	0.0645448
6.76166	0.0645392
6.82428	0.0626144
6.92224	0.097962
7.00371	0.0814556
7.06778	0.0640685
7.13213	0.064338
7.19373	0.0615882
7.28861	0.0948797
7.37991	0.0912961
7.43255	0.052625
7.49921	0.066655
7.56414	0.0649268
7.62502	0.0608755
7.74388	0.118847
7.81027	0.0663822
7.86548	0.0552054
7.92993	0.0644489
8.00137	0.0714241
8.09621	0.0948405
8.169	0.0727796
8.23216	0.0631488
8.29691	0.0647484
8.37501	0.0780958
8.4289	0.0538838
8.53633	0.107422
8.60178	0.0654515
8.67244	0.0706484
8.72899	0.0565525
8.80297	0.0739676
8.8883	0.0853335
8.98213	0.0938245
9.03439	0.0522438
9.10057	0.0661827
9.16325	0.0626694
9.2249	0.0616428
9.28895	0.0640458
9.3697	0.0807448
9.43329	0.0635872
9.50117	0.0678759
9.56279	0.0616106
9.62575	0.0629535
9.71242	0.0866642
9.77644	0.0640177
9.83471	0.0582647
9.89921	0.0644936
9.96949	0.0702748
10.0252	0.055729
10.1058	0.0805648
10.1701	0.0642908
10.2349	0.0647696
10.2992	0.0643167
10.3651	0.0659454
10.4249	0.0597596
10.5071	0.0821658
10.5701	0.0630233
10.6344	0.0643301
10.7094	0.0749333
10.7627	0.0533336
10.835	0.0722825
10.9058	0.0707852
10.9711	0.0652737
11.0362	0.065164
11.0973	0.0610368
11.1617	0.064446
11.2288	0.0670391
11.3073	0.0785008
11.3716	0.0643273
11.4371	0.0654244
11.4996	0.0625089
11.5604	0.0608269
11.6245	0.0640754
11.7054	0.080866
11.7728	0.0674128
11.8358	0.0629922
11.8972	0.0614047
11.9605	0.0633116
12.0263	0.0657818
12.1101	0.0838088
12.1693	0.0591689
12.2351	0.0658163
12.3019	0.0668241
12.3624	0.0604641
12.4261	0.0637138
12.5085	0.0823982
12.5696	0.0610862
12.6343	0.0646693
12.7004	0.0660952
12.7613	0.0608734
12.824	0.0627676
12.9062	0.0821554
12.9693	0.0631013
13.0355	0.066144
13.0969	0.0614593
13.1642	0.0672789
13.2241	0.0598914
13.3061	0.0820124
13.3777	0.0716015
13.4379	0.0601204
13.4975	0.0596526
13.5619	0.0643305
13.6248	0.0629262
13.7048	0.0799781
13.7794	0.0746124
13.8347	0.0552803
13.8968	0.0621526
13.9625	0.0656951
14.0457	0.0831542
14.1062	0.0605088
14.1685	0.0623087
14.2348	0.0662716
14.296	0.0611691
14.3595	0.0635006
14.4436	0.0841563
14.5055	0.0618082
14.5698	0.0642968
14.6352	0.0654684
14.7004	0.0651774
14.7602	0.0597483
14.8466	0.0864296
14.9083	0.0617128
14.9702	0.0618328
15.0331	0.0629375
15.0997	0.0666376
15.1605	0.0607498
15.249	0.088486
15.3064	0.0573728
15.3681	0.061722
15.4323	0.0642146
15.4961	0.0637831
15.5611	0.0649942
15.6558	0.0946896
15.7061	0.0502862
15.7699	0.0637672
15.8371	0.0672174
15.896	0.0588596
15.9682	0.07225
16.0402	0.0719422
16.1049	0.0647504
16.1749	0.0699648
16.234	0.0591488
16.2984	0.0643183
16.3623	0.063946
16.4414	0.0790259
16.5044	0.0630388
16.5682	0.0638216
16.634	0.0657481
16.7005	0.0665389
16.7622	0.0616413
16.843	0.0808305
16.9044	0.0613648
16.9698	0.0654223
17.033	0.0631754
17.096	0.062982
17.1616	0.0655921
17.38	0.076325
17.4989	0.0699591
17.5718	0.0729025
17.6408	0.069018
17.7191	0.0783163
17.7691	0.049985
17.8344	0.0653152
17.8966	0.0621956
17.977	0.080402
18.0402	0.0631648
18.1052	0.064998
18.1824	0.0771768
18.2353	0.0529309
18.3003	0.0649408
18.3816	0.0813505
18.4404	0.0587637
18.5068	0.0663911
18.5696	0.0628585
