1.26365	0.429813
1.30118	0.0375194
1.36402	0.0628276
1.45594	0.0919179
1.51073	0.054787
1.57679	0.0660501
1.6365	0.0597037
1.70095	0.0644418
1.7669	0.065944
1.84461	0.0777022
1.90885	0.0642339
1.97949	0.0706393
2.04032	0.0608281
2.10129	0.0609563
2.18219	0.0809014
2.24427	0.0620714
2.31042	0.0661401
2.38428	0.073855
2.43758	0.0532974
2.55097	0.113386
2.61601	0.0650348
2.67848	0.0624691
2.74404	0.0655529
2.8049	0.0608535
2.91661	0.111706
2.98076	0.0641469
3.04554	0.0647704
3.1108	0.0652497
3.1407	0.0298944
3.23503	0.0943264
3.31982	0.0847857
3.38109	0.0612599
3.44541	0.0643125
3.51256	0.067147
3.58881	0.0762473
3.65565	0.0668316
3.75311	0.0974645
3.8127	0.0595854
3.87709	0.0643863
3.94323	0.0661326
4.03278	0.0895401
4.08537	0.052587
4.1885	0.103123
4.24742	0.0589223
4.30986	0.0624332
4.39395	0.0840854
4.4547	0.0607475
4.55206	0.097356
4.61403	0.0619627
4.68201	0.0679706
4.74285	0.0608345
4.82523	0.082378
4.9185	0.0932678
4.98334	0.0648309
5.04597	0.0626281
5.11103	0.0650569
5.20294	0.0919002
5.25855	0.0556085
5.34949	0.0909315
5.41339	0.0638948
5.47841	0.0650138
5.57153	0.0931128
5.62219	0.0506617
5.71769	0.0954907
5.78412	0.0664244
5.84818	0.0640592
5.9102	0.0620146
5.96166	0.0514507
6.02191	0.0602462
6.11995	0.0980317
6.18345	0.0634956
6.3129	0.0706308
6.39208	0.0791708
6.45443	0.0623478
6.55394	0.0995065
6.616	0.0620538
6.68305	0.0670481
6.75801	0.0749467
6.8216	0.0635871
6.92229	0.100688
6.9842	0.0619001
7.04584	0.0616375
7.11687	0.0710233
7.19194	0.0750679
7.25859	0.0666452
7.3514	0.0927954
7.42197	0.0705696
7.47822	0.0562408
7.62519	0.0706623
7.71761	0.0924115
7.78673	0.0691209
7.85479	0.068049
7.93737	0.082571
7.99303	0.0556619
8.05601	0.0629726
8.15088	0.0948563
8.22062	0.0697342
8.28616	0.065528
8.36238	0.0762176
8.4217	0.0593108
8.5246	0.102901
8.58158	0.056979
8.64566	0.0640688
8.72903	0.083363
8.79986	0.0708341
8.86046	0.0605851
8.95536	0.0948975
9.01445	0.0590817
9.16428	0.088996
9.22884	0.0645526
9.38765	0.0679313
9.44762	0.0599649
9.5941	0.0705238
9.65497	0.0608629
9.74969	0.0947172
9.8194	0.0696993
9.90028	0.0808782
9.96452	0.0642332
10.0303	0.0657506
10.1297	0.0994372
10.1853	0.0555718
10.2483	0.0629652
10.3263	0.0780094
10.4532	0.0566988
10.5505	0.0973625
10.6133	0.0627665
10.701	0.0877029
10.7689	0.0678946
10.829	0.0600718
10.9185	0.0895181
10.9813	0.0627799
11.0461	0.0647573
11.1278	0.081696
11.1905	0.0626866
11.2568	0.0663596
11.3606	0.103746
11.4152	0.0545945
11.5064	0.0911901
11.5595	0.0531187
11.6219	0.0623742
11.6858	0.0639095
11.7965	0.110666
11.8683	0.0718216
11.9348	0.066528
12.0003	0.0654584
12.0571	0.0568296
12.1501	0.0929462
12.2158	0.0657374
12.2951	0.0793218
12.3594	0.0642024
12.422	0.0625985
12.5285	0.106495
12.5832	0.0547077
12.6691	0.0859574
12.7252	0.0560764
12.7915	0.0663001
12.8552	0.0636726
12.9516	0.09644
13.0149	0.0632234
13.0946	0.0797035
13.1583	0.0637353
13.2219	0.063609
13.3182	0.0962589
13.3889	0.0706623
13.462	0.0730868
13.5351	0.073102
13.5901	0.0550609
13.6531	0.0630159
13.7514	0.0982878
13.8297	0.0782358
13.8945	0.0648004
13.9658	0.0713518
14.0275	0.0616119
14.1184	0.0909656
14.1876	0.0691471
14.2621	0.0744935
14.3256	0.0634845
14.3913	0.0657266
14.4553	0.0639873
14.5537	0.0983836
14.5819	0.0281762
14.662	0.0801326
14.7347	0.0727004
14.7907	0.0559784
14.856	0.0653348
14.9507	0.0946576
15.0326	0.0818708
15.1033	0.0707649
15.1591	0.0557178
15.2226	0.0634811
15.33	0.107451
15.3816	0.0516157
15.4624	0.0807878
15.5268	0.064296
15.5954	0.0686353
15.6607	0.0653388
15.761	0.100208
15.7987	0.0377399
15.8638	0.0650798
15.9315	0.0676847
15.9903	0.058856
16.0555	0.0651156
16.1548	0.0993574
16.2297	0.0748637
16.2935	0.0638535
16.3604	0.0668523
16.4216	0.0611622
16.5178	0.0962177
16.6061	0.0883386
16.6617	0.0555848
16.7273	0.0655888
16.792	0.0647139
16.854	0.0619577
16.9657	0.111698
17.031	0.0652305
17.0965	0.0654953
17.159	0.0625027
17.2366	0.0775964
17.3177	0.0811049
17.3984	0.080692
17.4644	0.0660004
17.5295	0.0650956
17.5904	0.0608817
17.6529	0.0625252
17.7657	0.112818
17.8418	0.076102
17.8934	0.051578
17.9699	0.0765118
18.0215	0.051548
18.0857	0.0641739
18.1636	0.0779758
18.2284	0.0647072
18.2927	0.0643458
18.3556	0.0629068
18.4198	0.0642264
18.5169	0.0970818
18.5967	0.0797558
18.6612	0.0645361
18.7244	0.0631531
18.7901	0.0656772
18.8533	0.0632569
18.9666	0.113252
19.029	0.0624278
19.0929	0.0638509
19.172	0.0791049
19.2208	0.0487565
19.2848	0.0640519
19.3685	0.0837145
19.429	0.0604329
19.4932	0.0641997
19.6208	0.0677116
19.6845	0.0636625
19.7651	0.0806177
19.8923	0.0662437
19.9565	0.064211
20.1649	0.082023
20.2286	0.0636605
20.2944	0.0658283
20.4216	0.0673208
20.4855	0.0639358
20.5649	0.0793658
20.6978	0.0722764
20.7566	0.058754
20.8206	0.0640636
20.8843	0.0636719
21.0302	0.068454
21.0923	0.0621434
21.1578	0.0654217
21.2224	0.0646649
21.2845	0.0620823
21.3657	0.0811504
21.4291	0.0634323
21.4925	0.0634168
21.5566	0.0641014
21.6206	0.0639452
21.7015	0.0808912
21.7646	0.0631525
21.8304	0.0657167
21.8925	0.0620775
21.9562	0.063774
22.0212	0.0649287
22.0997	0.0785247
22.1651	0.0653536
22.2918	0.0655681
22.5002	0.0831265
22.5648	0.0645732
22.6286	0.0638006
22.6929	0.0642653
22.7699	0.0770313
22.9015	0.0848261
22.9646	0.0630907
23.0928	0.066995
23.2206	0.068043
23.3033	0.0826544
23.3659	0.0626439
23.4292	0.063284
23.5578	0.0686242
23.6206	0.0627828
23.6996	0.0790873
23.7647	0.065087
23.8285	0.063727
23.8934	0.0648846
23.9704	0.077043
24.0234	0.0529496
24.0999	0.0765066
24.1656	0.0657231
24.2924	0.0678624
24.3567	0.064243
24.421	0.0643688
24.5668	0.0698872
24.6385	0.0717392
24.6925	0.0540021
24.7563	0.0637692
24.8202	0.0639072
24.903	0.0827829
24.9646	0.0616013
25.0298	0.0651578
25.0947	0.0649628
25.1566	0.06181
25.2218	0.0652579
25.3007	0.0788496
25.3639	0.0632349
25.4286	0.0646444
25.4933	0.0647494
25.557	0.0636599
25.6391	0.0821355
25.7048	0.0656564
25.7646	0.0598568
25.8289	0.0642229
25.8921	0.0632
25.9578	0.0657245
26.0408	0.0829941
26.1007	0.0599358
26.1663	0.0655122
26.2347	0.0684019
26.293	0.0583162
26.3562	0.0632056
26.4374	0.0811999
26.5045	0.0670358
26.5656	0.0611568
26.63	0.0643879
26.6919	0.0618694
26.7582	0.0662679
26.8378	0.0796327
26.9004	0.0626285
26.9639	0.0634891
27.0297	0.065782
27.0929	0.0631657
27.1567	0.0638159
27.2413	0.0845305
27.3008	0.0595743
27.3645	0.0636927
27.429	0.0644131
27.5569	0.0671409
27.6366	0.0796384
27.7018	0.0652055
27.7668	0.064992
27.8283	0.0614999
27.8925	0.064188
27.9565	0.0640237
28.0366	0.0800687
28.0997	0.0631136
28.1664	0.0666462
28.2293	0.0629469
28.3057	0.0763277
28.3582	0.0525895
28.4478	0.0895306
28.5006	0.0527709
28.5658	0.0652303
28.6296	0.0637657
28.7007	0.071121
28.7563	0.0556367
28.8376	0.0812193
28.9006	0.0630717
28.9663	0.0656543
29.0294	0.0631058
29.0924	0.0630242
29.1572	0.064807
29.2357	0.0784745
29.3009	0.0651833
29.3647	0.063765
29.43	0.0652679
29.4931	0.063135
29.5736	0.0805002
29.637	0.0633646
29.7002	0.0632395
29.7658	0.0655339
29.8286	0.0628834
29.8939	0.065305
29.9916	0.0976457
30.0367	0.0451176
30.1022	0.0654859
30.1641	0.0619045
30.2293	0.0651619
30.2924	0.0630597
30.3726	0.0802514
30.4383	0.0657014
30.5013	0.0629799
30.565	0.0636621
30.6294	0.064395
30.694	0.0645694
30.7721	0.0781762
30.8415	0.0694048
30.901	0.0594514
30.9661	0.0650612
31.0292	0.0631024
31.0931	0.0638908
31.1755	0.0823883
31.2363	0.0608198
31.3004	0.0641304
31.3653	0.064896
31.4282	0.0629089
31.4942	0.0659405
31.5764	0.0822192
31.6517	0.0753166
31.7724	0.0746307
31.8286	0.0562234
31.977	0.0813015
32.0372	0.0602634
32.1006	0.0633613
32.1645	0.0639176
32.2286	0.0641161
32.3732	0.0829604
32.6284	0.0673562
